model,location,mic_type,snr,rt60,segment_index,segment_start,segment_end,class_name,num_frames_in_segment,detected_frames_class,percentage_occurrence,mean_confidence,std_confidence
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,8,960,1080,Drawer open or close,18001,1664,0.0924,0.0212,0.0149
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,9,1080,1200,Writing,18001,320,0.0178,0.0051,0.0028
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,10,1200,1320,Vehicle,18001,17104,0.9502,0.1166,0.0902
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,11,1320,1440,Door,18001,3072,0.1707,0.0280,0.0282
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,12,1440,1560,Rail transport,18001,4640,0.2578,0.0187,0.0138
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,13,1560,1680,"Dishes, pots, and pans",18001,544,0.0302,0.0855,0.1257
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,14,1680,1800,Wood,18001,3808,0.2115,0.0273,0.0249
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,15,1800,1920,Television,18001,8352,0.4640,0.0338,0.0440
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,15,1800,1920,Speech,18001,16304,0.9057,0.1885,0.1531
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,16,1920,2040,Television,18001,2832,0.1573,0.0143,0.0079
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,16,1920,2040,Rail transport,18001,1216,0.0676,0.0126,0.0068
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,17,2040,2160,Television,18001,2977,0.1654,0.0150,0.0132
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,17,2040,2160,Vehicle,18001,10129,0.5627,0.0515,0.0706
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,18,2160,2280,Rail transport,18001,5857,0.3254,0.0475,0.0795
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,18,2160,2280,Vehicle,18001,17601,0.9778,0.1182,0.0743
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,19,2280,2400,Drawer open or close,18001,352,0.0196,0.0129,0.0082
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,19,2280,2400,Wood,18001,1056,0.0587,0.0128,0.0088
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,20,2400,2520,Drawer open or close,18001,160,0.0089,0.0132,0.0027
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,20,2400,2520,Door,18001,448,0.0249,0.0154,0.0098
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,21,2520,2640,"Baby cry, infant cry",18001,768,0.0427,0.0283,0.0192
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,21,2520,2640,Animal,18001,6624,0.3680,0.0314,0.0757
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,22,2640,2760,Water,18001,2241,0.1245,0.0529,0.0385
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,22,2640,2760,Vehicle,18001,15985,0.8880,0.1092,0.0822
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,23,2760,2880,Television,18001,2544,0.1413,0.0195,0.0263
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,23,2760,2880,Fire alarm,18001,1056,0.0587,0.0256,0.0176
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,24,2880,3000,Fire alarm,18001,704,0.0391,0.0439,0.0292
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,24,2880,3000,Water,18001,2304,0.1280,0.0434,0.0379
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,25,3000,3120,Speech,18001,14353,0.7973,0.1131,0.1113
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,25,3000,3120,Music,18001,17937,0.9964,0.4736,0.1790
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,26,3120,3240,Television,18001,5888,0.3271,0.0207,0.0235
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,26,3120,3240,Drawer open or close,18001,160,0.0089,0.0130,0.0042
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,27,3240,3360,Rail transport,18001,4321,0.2400,0.0352,0.0364
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,27,3240,3360,Fire alarm,18001,192,0.0107,0.0109,0.0035
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,28,3360,3480,Television,18001,5345,0.2969,0.0248,0.0380
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,28,3360,3480,Door,18001,416,0.0231,0.0125,0.0055
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,29,3480,3600,Door,18001,64,0.0036,0.0063,0.0000
Cnn14_DecisionLevelMax,TB7,piss,33.2,0.24,29,3480,3600,Vehicle,18001,16641,0.9244,0.0904,0.0779
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,0,0,120,"Baby cry, infant cry",18000,1920,0.1067,0.0372,0.0387
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,1,120,240,Music,18001,17841,0.9911,0.4864,0.1974
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,2,240,360,Speech,18001,16912,0.9395,0.2720,0.1945
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,3,360,480,Water,18001,5760,0.3200,0.0864,0.0623
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,4,480,600,Fire alarm,18001,8304,0.4613,0.1397,0.1556
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,5,600,720,Television,18001,5248,0.2915,0.0253,0.0235
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,6,720,840,Animal,18001,4544,0.2524,0.0252,0.0487
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,7,840,960,Tick-tock,18001,800,0.0444,0.0624,0.0386
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,8,960,1080,Drawer open or close,18001,1600,0.0889,0.0254,0.0191
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,9,1080,1200,Writing,18001,128,0.0071,0.0106,0.0032
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,10,1200,1320,Vehicle,18001,17265,0.9591,0.1856,0.1239
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,11,1320,1440,Door,18001,3200,0.1778,0.0399,0.0433
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,12,1440,1560,Rail transport,18001,13808,0.7671,0.0770,0.0563
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,13,1560,1680,"Dishes, pots, and pans",18001,1696,0.0942,0.0386,0.0815
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,14,1680,1800,Wood,18001,4480,0.2489,0.0261,0.0223
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,15,1800,1920,Television,18001,4320,0.2400,0.0275,0.0430
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,15,1800,1920,Speech,18001,16336,0.9075,0.2025,0.1839
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,16,1920,2040,Television,18001,512,0.0284,0.0102,0.0068
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,16,1920,2040,Rail transport,18001,4608,0.2560,0.0370,0.0455
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,17,2040,2160,Television,18001,1376,0.0764,0.0129,0.0126
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,17,2040,2160,Vehicle,18001,11473,0.6374,0.0835,0.0985
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,18,2160,2280,Rail transport,18001,13152,0.7306,0.0916,0.1155
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,18,2160,2280,Vehicle,18001,17921,0.9956,0.2349,0.1179
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,19,2280,2400,Drawer open or close,18001,256,0.0142,0.0075,0.0033
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,19,2280,2400,Wood,18001,2368,0.1315,0.0281,0.0337
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,20,2400,2520,Drawer open or close,18001,128,0.0071,0.0093,0.0018
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,20,2400,2520,Door,18001,768,0.0427,0.0145,0.0066
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,21,2520,2640,"Baby cry, infant cry",18001,672,0.0373,0.0316,0.0255
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,21,2520,2640,Animal,18001,6336,0.3520,0.0311,0.0688
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,22,2640,2760,Water,18001,2849,0.1583,0.0690,0.0550
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,22,2640,2760,Vehicle,18001,16369,0.9093,0.1641,0.1202
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,23,2760,2880,Television,18001,1248,0.0693,0.0063,0.0044
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,23,2760,2880,Fire alarm,18001,1440,0.0800,0.0349,0.0280
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,24,2880,3000,Fire alarm,18001,960,0.0533,0.0334,0.0437
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,24,2880,3000,Water,18001,2880,0.1600,0.0777,0.0579
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,25,3000,3120,Speech,18001,14289,0.7938,0.1108,0.1152
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,25,3000,3120,Music,18001,17553,0.9751,0.4594,0.2036
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,26,3120,3240,Television,18001,2432,0.1351,0.0157,0.0174
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,26,3120,3240,Drawer open or close,18001,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,27,3240,3360,Rail transport,18001,6561,0.3645,0.0663,0.0845
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,27,3240,3360,Fire alarm,18001,224,0.0124,0.0204,0.0143
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,28,3360,3480,Television,18001,2304,0.1280,0.0176,0.0165
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,28,3360,3480,Door,18001,320,0.0178,0.0086,0.0046
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,29,3480,3600,Door,18001,96,0.0053,0.0154,0.0025
Cnn14_DecisionLevelMax,TB7,refmic,9,0.24,29,3480,3600,Vehicle,18001,16465,0.9147,0.1544,0.1203
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,0,0,120,"Baby cry, infant cry",18000,1952,0.1084,0.0190,0.0163
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,1,120,240,Music,18001,18001,1.0000,0.3685,0.1597
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,2,240,360,Speech,18001,17457,0.9698,0.1466,0.1211
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,3,360,480,Water,18001,3968,0.2204,0.0299,0.0294
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,4,480,600,Fire alarm,18001,4560,0.2533,0.0620,0.0754
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,5,600,720,Television,18001,4736,0.2631,0.0227,0.0316
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,6,720,840,Animal,18001,2752,0.1529,0.0142,0.0096
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,7,840,960,Tick-tock,18001,736,0.0409,0.0613,0.0462
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,8,960,1080,Drawer open or close,18001,416,0.0231,0.0132,0.0042
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,9,1080,1200,Writing,18001,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,10,1200,1320,Vehicle,18001,16849,0.9360,0.0975,0.0720
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,11,1320,1440,Door,18001,480,0.0267,0.0183,0.0133
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,12,1440,1560,Rail transport,18001,2304,0.1280,0.0152,0.0071
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,13,1560,1680,"Dishes, pots, and pans",18001,576,0.0320,0.0100,0.0062
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,14,1680,1800,Wood,18001,1280,0.0711,0.0225,0.0152
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,15,1800,1920,Television,18001,4944,0.2747,0.0167,0.0121
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,15,1800,1920,Speech,18001,15089,0.8382,0.1169,0.1176
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,16,1920,2040,Television,18001,1281,0.0712,0.0083,0.0031
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,16,1920,2040,Rail transport,18001,992,0.0551,0.0160,0.0130
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,17,2040,2160,Television,18001,1856,0.1031,0.0097,0.0065
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,17,2040,2160,Vehicle,18001,9440,0.5244,0.0364,0.0357
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,18,2160,2280,Rail transport,18001,2176,0.1209,0.0225,0.0228
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,18,2160,2280,Vehicle,18001,16752,0.9306,0.0963,0.0625
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,19,2280,2400,Drawer open or close,18001,64,0.0036,0.0085,0.0013
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,19,2280,2400,Wood,18001,96,0.0053,0.0199,0.0056
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,20,2400,2520,Drawer open or close,18001,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,20,2400,2520,Door,18001,128,0.0071,0.0067,0.0023
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,21,2520,2640,"Baby cry, infant cry",18001,704,0.0391,0.0266,0.0181
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,21,2520,2640,Animal,18001,4993,0.2774,0.0202,0.0299
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,22,2640,2760,Water,18001,1216,0.0676,0.0226,0.0211
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,22,2640,2760,Vehicle,18001,15632,0.8684,0.0721,0.0681
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,23,2760,2880,Television,18001,1616,0.0898,0.0133,0.0122
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,23,2760,2880,Fire alarm,18001,288,0.0160,0.0201,0.0090
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,24,2880,3000,Fire alarm,18001,96,0.0053,0.0185,0.0021
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,24,2880,3000,Water,18001,1552,0.0862,0.0149,0.0097
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,25,3000,3120,Speech,18001,13553,0.7529,0.0673,0.0759
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,25,3000,3120,Music,18001,17937,0.9964,0.3769,0.1504
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,26,3120,3240,Television,18001,3104,0.1724,0.0129,0.0082
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,26,3120,3240,Drawer open or close,18001,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,27,3240,3360,Rail transport,18001,1216,0.0676,0.0197,0.0174
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,27,3240,3360,Fire alarm,18001,128,0.0071,0.0090,0.0028
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,28,3360,3480,Television,18001,4384,0.2435,0.0152,0.0123
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,28,3360,3480,Door,18001,64,0.0036,0.0058,0.0020
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,29,3480,3600,Door,18001,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelMax,TB7,usbmic,34.5,0.24,29,3480,3600,Vehicle,18001,16400,0.9111,0.0569,0.0550
